assessment_id,training_id,participant_id,pre_knowledge,post_knowledge,pre_preparedness,post_preparedness,pre_confidence,post_confidence
7fa759ea-adb0-4733-9bd2-0a464b1899fb,f144862d-6b87-4b09-a777-ab5212e4a071,0d8bb741-4852-413a-b1c9-f933d5d8ddc0,60.3,79.47,60.17,71.04,47.23,68.2
d1435dea-c6dd-4c9c-90c9-a95603680a4d,f144862d-6b87-4b09-a777-ab5212e4a071,8295e862-4b6e-4766-bf28-3cde25fb8050,49.63,78.14,53.56,74.32,58.55,94.96
7448a135-68cd-457b-92d7-93c86056c5b8,f144862d-6b87-4b09-a777-ab5212e4a071,d336c705-d610-4816-8c74-494dc8806a57,41.54,56.71,53.62,72.29,59.56,83.26
2d93f468-b6e5-44d9-a058-32fc4f8920de,f144862d-6b87-4b09-a777-ab5212e4a071,16682b9c-3e08-46be-921b-7858bf0d6872,58.93,74.28,67.59,79.6,62.79,91.15
774a6a4a-96df-4af4-bd86-a9de0aa8ad9f,f144862d-6b87-4b09-a777-ab5212e4a071,e83516e5-f55e-4f19-ae7d-620714fba4da,40.88,63.98,40.63,73.14,59.56,77.51
0c133d63-6fbc-4c33-96d5-e3db98fde7fe,f144862d-6b87-4b09-a777-ab5212e4a071,d3511193-8f87-4791-8c5c-95bf0ea77be8,41.72,69.54,47.45,67.34,51.84,74.25
c347741e-c413-4a5a-9d58-8a9b12963da4,f144862d-6b87-4b09-a777-ab5212e4a071,a98750bb-b479-405b-bbf5-495f623e87d4,58.27,87.54,53.54,82.55,57.25,82.83
eba654e2-b843-4a72-8427-96d7dc2177fb,f144862d-6b87-4b09-a777-ab5212e4a071,6f47eb40-22aa-4171-bcfb-f63985b881d3,57.65,79.48,51.01,79.02,66.92,98.38
4420bcb1-bc56-48eb-bef6-bc4404c7c608,f144862d-6b87-4b09-a777-ab5212e4a071,83669542-b099-4428-a7e7-e5f631ecb6f0,47.77,63.13,48.13,77.41,62.31,87.29
faefe51f-8817-45fa-a34c-116d86ccec42,f144862d-6b87-4b09-a777-ab5212e4a071,5ef4a3ad-aa78-45bc-8008-ae003d3d1f3f,49.49,59.62,55.43,82.89,47.14,84.31
2d68408b-c764-4ac9-99bf-0e8df1d966a1,f144862d-6b87-4b09-a777-ab5212e4a071,685d2b3f-ac66-44b5-9f30-5414e35c5ce6,68.32,86.12,46.98,72.37,58.57,85.3
12dde1f9-0088-4ca2-88da-3ae6664ebefd,f144862d-6b87-4b09-a777-ab5212e4a071,bcb0de99-b634-4e60-afce-1eb7c426db81,59.32,69.36,55.52,67.29,56.29,74.79
a059687f-c9eb-41fb-b318-6d5ef1495086,f144862d-6b87-4b09-a777-ab5212e4a071,26349046-94b1-446c-94b7-0e6b7d385f06,54.79,66.27,56.89,90.44,60.28,78.08
646e7460-32f9-4ee8-814c-cef1922cac4e,f144862d-6b87-4b09-a777-ab5212e4a071,0302361f-e065-499b-b3b5-48e97a3935b3,61.92,86.81,51.53,68.6,58.32,78.01
a1f6cddf-0df4-4793-a2b3-aa30f1434b83,f144862d-6b87-4b09-a777-ab5212e4a071,fa8230fe-8f54-4921-a4bf-f25959b945c1,50.86,71.09,48.28,78.66,69.33,86.66
416d5364-df60-4a80-a03f-ffb86cd1ac40,f144862d-6b87-4b09-a777-ab5212e4a071,d26825ec-01af-4d19-a14b-eee4abaf46aa,65.93,86.59,54.55,82.53,52.8,68.07
90693ca2-d2b2-4b90-807f-145e91e8bec0,f144862d-6b87-4b09-a777-ab5212e4a071,f809e747-454a-4a92-bc17-34b8cb0aa3e6,64.51,85.8,66.12,86.7,54.56,85.75
e2032b71-75b0-4538-835c-94954912365e,f144862d-6b87-4b09-a777-ab5212e4a071,4dd68133-2b6e-4265-9f20-cff1880d5f1a,60.37,83.59,57.22,84.59,44.57,67.22
f2973bb9-4bc8-4468-bcfe-0975cc8d6882,f144862d-6b87-4b09-a777-ab5212e4a071,d1a4c472-6ec8-4808-a7dc-4956152b89ec,62.96,80.61,46.99,64.35,52.57,76.27
bc05f4b1-e000-4aae-b09f-46049fe0e1ec,f144862d-6b87-4b09-a777-ab5212e4a071,2fe6bf3d-b137-48c6-9048-cb2824e625ff,65.3,82.89,46.98,76.54,66.57,94.17
30f5dd73-00ed-412a-acf8-a47fa4ff3c2b,f144862d-6b87-4b09-a777-ab5212e4a071,deb13a5b-5bfa-4bc4-a908-c87c770dc1ac,65.59,76.91,45.29,64.7,54.75,91.42
b3300d17-303c-49a6-8550-19d71371ba27,f144862d-6b87-4b09-a777-ab5212e4a071,9da52cc0-e948-455c-88fe-0cfd7ac7ab20,53.5,63.67,59.0,90.2,55.92,95.78
b367411c-479c-4f4d-baf4-0fb45ee5a02d,f144862d-6b87-4b09-a777-ab5212e4a071,1012de70-4c01-4ae8-95ff-0737f252272b,65.13,81.37,57.14,67.23,49.06,84.18
abe19561-9860-4af9-86b6-1fb191508835,f144862d-6b87-4b09-a777-ab5212e4a071,23ae9982-d7c3-4010-9248-bcacf3f300a5,45.48,68.63,63.84,81.95,68.05,100
38ca5adc-a6bb-4f88-a2db-0b55da81090b,f144862d-6b87-4b09-a777-ab5212e4a071,51996564-0bec-483e-8bf6-05d90bdab585,40.86,64.58,59.53,86.76,45.85,75.61
d1d014b8-47b1-48f0-a767-30c2c3a85704,f144862d-6b87-4b09-a777-ab5212e4a071,87426118-7953-4f33-ae3c-4ce9a46155e7,48.69,59.64,53.65,66.81,43.74,60.04
849edf2a-9b98-47b0-93cd-c2273d665645,f144862d-6b87-4b09-a777-ab5212e4a071,1c1e182d-9174-404b-bd1e-999906a5d31a,49.18,73.54,54.76,86.84,56.97,74.4
1c6471b3-933c-4ba0-bb20-ed55aca43150,f144862d-6b87-4b09-a777-ab5212e4a071,cc3de955-73f9-4bbd-b17d-62df8ba0d570,60.73,82.9,44.15,69.12,58.87,82.74
e267a4fd-1695-42aa-ae20-c7de72a44593,f144862d-6b87-4b09-a777-ab5212e4a071,438ea915-8d2e-4c0f-8917-dd155a527987,46.66,71.52,63.62,84.92,55.69,84.38
d778a76b-f6dd-4519-ac28-19fc9b82385e,f144862d-6b87-4b09-a777-ab5212e4a071,4eafbc5d-19bf-44e7-a75c-ea0f03e9ef26,51.59,78.91,64.67,81.73,61.39,93.24
38c9d496-bfcc-4f09-99f9-d47c3cf20384,f144862d-6b87-4b09-a777-ab5212e4a071,e8626cee-fda5-4add-84b5-6385ed33d1b2,61.27,75.89,65.8,77.75,48.87,68.7
bd442783-a24d-413d-a3d1-eb4b604bf6f4,f144862d-6b87-4b09-a777-ab5212e4a071,ac2da6b9-9bd7-4d4f-bc5f-92c3f03a2e71,46.51,73.85,55.91,86.89,52.83,84.59
e27bfe0e-e798-4af2-9a0f-08928ee62aca,f144862d-6b87-4b09-a777-ab5212e4a071,474ebde8-317f-41aa-acf8-ee415644f240,52.24,68.19,62.17,84.03,47.4,71.19
6ab90bcd-23fe-424a-a849-ccb44c348e57,f144862d-6b87-4b09-a777-ab5212e4a071,f0c98460-155d-46cb-90af-f5975c3cf7ce,41.21,67.33,69.67,100,68.76,88.94
321f0f97-733f-4f6b-b879-f2650dfc11ce,f144862d-6b87-4b09-a777-ab5212e4a071,1a60776b-bfb6-45b1-9fa3-e5dc0bc2802e,61.01,78.35,65.98,97.37,43.78,81.11
1c92e326-1a2a-440f-8dc1-a8e6926fd55c,f144862d-6b87-4b09-a777-ab5212e4a071,167e312d-c318-4d59-9871-f5e473f8cbd6,60.42,88.05,69.44,81.64,45.61,65.25
35e7eb4f-c9b1-4a4e-b97e-f1667d624ffe,f144862d-6b87-4b09-a777-ab5212e4a071,c005fb8e-77f5-4469-897c-802f756ad025,44.09,56.94,66.2,80.01,44.46,67.69
ed0c87a2-af90-40c6-8589-d7bf32f92ce0,f144862d-6b87-4b09-a777-ab5212e4a071,cd97895b-8435-4fdb-b974-243df1a0d935,49.49,76.87,66.86,77.79,52.4,82.41
9bf3575d-ee96-4dc2-852e-ab8bda3a5f44,f144862d-6b87-4b09-a777-ab5212e4a071,eb2364df-4e4e-4a8d-b9f4-1a66c150a89a,62.96,88.27,49.6,68.12,60.13,98.94
b361a73f-0d85-46f3-b6cf-090a759a633b,f144862d-6b87-4b09-a777-ab5212e4a071,58c1956d-8afb-49b0-a34f-685246911b4d,69.01,81.15,63.63,88.97,55.75,78.97
c159f237-ffc9-4329-a22e-b23f03ecc31d,f144862d-6b87-4b09-a777-ab5212e4a071,ff68b7e6-f390-4899-838a-d34c8f97fc2e,69.94,96.95,65.21,90.96,49.87,73.67
e42b510a-bdf6-4961-82e0-6e88f70fe440,f144862d-6b87-4b09-a777-ab5212e4a071,ea5938fd-9f38-4cd9-a1b5-fcad45627451,61.16,81.57,43.62,76.78,53.89,85.15
504e05b2-2694-44f0-b4a6-75478f013571,f144862d-6b87-4b09-a777-ab5212e4a071,ac14810a-aaa1-4971-9c25-72127b96f748,58.43,78.59,43.43,68.54,66.41,100
2101305c-5045-4922-aa88-01a6e0c1b20b,f144862d-6b87-4b09-a777-ab5212e4a071,343ead7d-dcb6-4492-92ed-9872c45c981c,49.31,63.6,45.89,78.51,67.04,93.02
e13eb771-0a44-4724-96c1-f5a7810f3331,f144862d-6b87-4b09-a777-ab5212e4a071,33f2910f-502e-4b6b-b104-933781bbc4c7,62.98,79.23,56.32,88.31,60.1,75.99
1be5c62b-ccd8-47b0-8eff-1eae476da5b4,f144862d-6b87-4b09-a777-ab5212e4a071,071a4ca6-19ba-4374-9e8f-edca0d09f276,46.8,76.67,68.58,90.4,55.98,73.18
aecedf36-7840-4a34-b0cb-9ee9b6f8d5eb,f144862d-6b87-4b09-a777-ab5212e4a071,1d67ac72-2701-446e-92b0-57261d16658f,41.5,70.33,53.2,79.88,43.4,70.87
5bed9677-ab52-46b5-bf6e-6e38695e940f,f144862d-6b87-4b09-a777-ab5212e4a071,09c15021-af20-4f10-8f21-f13120f69a3e,44.22,54.78,54.9,65.83,55.66,90.73
9b977e5a-0095-46ea-80d3-ef6642b85e34,f144862d-6b87-4b09-a777-ab5212e4a071,435cf3df-6d29-43f7-b3d5-1699a543ad21,43.85,71.78,44.65,62.18,65.27,91.21
9a291464-aeb5-4a71-adba-87cc20b5e90e,f144862d-6b87-4b09-a777-ab5212e4a071,5a8b5300-c707-492b-82ec-20b51026c9b7,63.28,73.69,58.1,72.98,49.09,75.55
b377e015-5bc3-4efa-88d9-4b931246cd78,f144862d-6b87-4b09-a777-ab5212e4a071,03a2e2d1-dbf9-455f-bf46-ac98c1895c3b,57.24,68.13,46.57,81.14,65.22,83.05
f9c890f2-e74c-4cf5-b8ed-d32a477d6dfa,f144862d-6b87-4b09-a777-ab5212e4a071,b343eeca-e638-4c3b-a0ce-eed4e4b85676,53.92,68.64,48.05,63.82,52.07,91.71
1c7751c7-b799-4715-ae40-610a9033cb28,f144862d-6b87-4b09-a777-ab5212e4a071,0dea7a55-6505-4feb-8840-ae1522e66c49,55.93,77.55,42.4,64.5,54.11,91.18
45c7b044-7fbd-4f21-8540-3ad133a65e0d,f144862d-6b87-4b09-a777-ab5212e4a071,942e6f83-3ea0-405d-9aba-98088d1f6475,69.68,96.77,53.22,65.27,53.0,85.16
9bdf6489-be01-4d4d-87bb-48069c243602,f144862d-6b87-4b09-a777-ab5212e4a071,633614bf-5b16-463f-b179-d6cd3d8e4c49,41.22,61.55,48.64,68.08,67.77,100
d11316a4-29c7-4593-a81c-14ec1dff30a4,f144862d-6b87-4b09-a777-ab5212e4a071,540ed969-b85d-4b9a-b0ee-511f9c2bbb5b,44.01,55.21,63.49,85.28,65.89,83.31
b60539e7-a34a-434b-8266-b52bfdb6f024,f144862d-6b87-4b09-a777-ab5212e4a071,04d79608-a0ef-42e7-8300-65c0b9c4a76d,62.68,76.53,53.08,67.26,54.84,89.55
e69c839c-6031-494f-ad28-b4ded13d43e4,f144862d-6b87-4b09-a777-ab5212e4a071,9aa352cd-781a-47be-810c-8afed28fdabd,55.16,68.57,45.01,73.13,65.74,92.3
0a58fc45-f6cf-46e6-9cba-f719011c457c,f144862d-6b87-4b09-a777-ab5212e4a071,c32e01f7-53e2-4ed5-a272-305b69653672,51.49,81.4,66.91,99.56,58.97,76.21
a27898b4-2894-4468-8768-c77680bc5a8b,f144862d-6b87-4b09-a777-ab5212e4a071,63b57c8f-20b8-408f-9c72-9b9819679475,53.84,71.04,64.05,80.18,46.74,67.57
34105ed1-8da0-4868-9cdf-5ffbb5b6e5ab,f144862d-6b87-4b09-a777-ab5212e4a071,d95b55bd-a360-4576-8e25-25cae75cbbb2,51.78,81.01,55.7,76.69,57.27,85.01
1299114c-8e54-4f7e-9b2d-2140f3d946aa,f144862d-6b87-4b09-a777-ab5212e4a071,742d6c5a-2730-4320-8819-0425df6624a2,51.42,74.42,60.66,89.95,55.85,90.06
b7fdd55f-f494-45e3-a856-bc268c2b5c34,f144862d-6b87-4b09-a777-ab5212e4a071,d5a5a8b6-8582-4720-aa4c-2c87184654a6,56.6,71.55,48.35,71.6,67.88,100
250ebec1-9fe8-4b0d-8a04-6f2ef4ad80c8,f144862d-6b87-4b09-a777-ab5212e4a071,85854d36-b743-47a2-ad91-11458e179819,44.11,61.15,53.85,86.06,62.39,82.7
484dff37-52a6-4001-8db4-7db2a1f0fab8,f144862d-6b87-4b09-a777-ab5212e4a071,d972aaa0-b6bc-4941-9c11-181d9dec2aad,63.57,92.75,59.64,84.77,67.98,100
b3e50264-b2cf-4e70-81df-e7dd7c37479f,f144862d-6b87-4b09-a777-ab5212e4a071,ab29814f-7509-402f-a477-40a3112b0dba,44.28,61.96,57.85,67.89,60.14,95.31
fdf01001-1a76-44de-b441-20f45aa5ab22,f144862d-6b87-4b09-a777-ab5212e4a071,992b50f5-cf6a-4ada-aa11-aebba50c5b87,45.66,55.76,56.84,72.69,41.3,79.03
3a6a0448-5fd0-4b73-985f-91a7615f9fec,f144862d-6b87-4b09-a777-ab5212e4a071,011c6120-124b-4f31-aab6-fdcd034f3ea3,52.18,71.74,46.31,57.49,42.44,71.28
0bcb865a-c8a6-432d-9676-7ea6f1da0c43,f144862d-6b87-4b09-a777-ab5212e4a071,4c85035c-437e-405d-a52c-5154aa4fada6,60.23,85.15,54.2,69.85,67.4,84.71
617d9762-92e3-467b-a38d-136ca0b26d4c,f144862d-6b87-4b09-a777-ab5212e4a071,3e79d841-2aa6-45d4-8dc7-e5f4ac6fdc85,42.65,62.64,43.65,63.97,52.53,84.92
40e6bb5c-57c4-4913-afc3-3c1751168655,f144862d-6b87-4b09-a777-ab5212e4a071,b926f9b1-3097-470a-beb3-513eaf4e2533,41.37,63.68,58.24,73.79,53.16,82.61
a2646159-5b1c-4cd8-ac09-37d55cec236d,f144862d-6b87-4b09-a777-ab5212e4a071,aa398eec-81e0-47f0-ba02-ff6fa3e73c73,64.3,93.73,65.14,75.63,49.26,71.27
c1f49f93-a229-40c8-9837-f39ea859e583,f144862d-6b87-4b09-a777-ab5212e4a071,7edcdc51-3ffa-4caf-a47c-5093eb45cdd9,57.94,73.88,44.3,61.1,42.29,59.1
67d4275c-8130-47fb-9e8d-445067a02265,f144862d-6b87-4b09-a777-ab5212e4a071,457ed19b-2a63-4503-b9aa-c3bdfb2fa422,43.19,57.55,62.94,88.59,42.49,59.47
266db3af-993a-4da7-ac0d-37856f79db15,f144862d-6b87-4b09-a777-ab5212e4a071,6a4f9899-69b4-4ba5-baf6-3dbe108dc220,54.07,65.27,50.87,84.22,53.33,70.66
509323b9-8da2-4d36-b002-027bb9b387e0,f144862d-6b87-4b09-a777-ab5212e4a071,21311543-9d16-49d1-9e81-e6cf160230bc,61.53,90.12,56.74,87.82,50.59,81.94
6d777db0-86d7-45e4-b7b5-508d9021aa03,f144862d-6b87-4b09-a777-ab5212e4a071,1ef4f673-7f03-40af-835f-d9d097826f3a,62.63,86.92,43.54,55.07,65.11,100
23bcb6ec-248b-4c80-8577-e11eccf38a26,f144862d-6b87-4b09-a777-ab5212e4a071,b9f10d45-014e-440e-b09c-12609515dcef,41.6,67.98,52.27,67.69,62.62,100
23511e59-8fa7-4be8-a9a3-ce3dc9d32253,f144862d-6b87-4b09-a777-ab5212e4a071,49300940-21b3-4875-b136-30c6ab48b909,52.95,80.99,65.44,95.85,66.43,100
c708e8e4-ffe7-4c26-8953-4b780bf70c51,f144862d-6b87-4b09-a777-ab5212e4a071,da403f3f-bfb7-47c9-9f2b-ef7f86976365,62.25,86.33,55.03,80.93,41.92,66.16
e43f5359-4600-443d-a460-4e39328db731,f144862d-6b87-4b09-a777-ab5212e4a071,e17597af-aab7-4dff-a726-9cba6bd966ac,55.23,68.33,52.56,86.24,63.25,89.05
a69b2043-fb37-47e0-aa99-c8d553f5bd3d,f144862d-6b87-4b09-a777-ab5212e4a071,d669efda-1d53-4ff7-a4b4-94a3e3f32d40,48.84,66.91,59.73,77.88,49.85,70.64
7943e4b4-21b1-4ba1-846e-bde60f43997c,f144862d-6b87-4b09-a777-ab5212e4a071,8f4fb552-4d30-4bae-bc49-fd10bb5b49d0,63.92,82.76,42.4,63.01,46.15,83.44
27d6dc4e-4455-4caa-a5c0-96ff14abce83,f144862d-6b87-4b09-a777-ab5212e4a071,c2d4f30d-1428-449e-a7fc-e6a69201c6c6,64.52,76.24,41.5,74.84,40.93,62.8
0d9e9861-8b52-4ea0-974e-d5bac3bbd75a,f144862d-6b87-4b09-a777-ab5212e4a071,7aa1cd30-1708-4750-9ad2-3682d59f58b6,67.07,77.35,52.59,76.02,67.36,89.16
a464850c-eada-4d1b-8090-e8fb6c527ca5,f144862d-6b87-4b09-a777-ab5212e4a071,1f535c97-d9d3-4b9b-8fb5-0e5ae1716232,69.5,83.04,49.65,67.46,52.09,91.02
f373e366-d96d-45ab-b0d0-b8888969ed3c,f144862d-6b87-4b09-a777-ab5212e4a071,a8e46450-1a48-4b3b-beeb-673f97ebe792,55.96,73.68,67.36,81.05,44.59,61.39
9b0e3aed-0a63-4837-b887-2c32cb826995,f144862d-6b87-4b09-a777-ab5212e4a071,76646cbb-ce86-4e6f-9b19-f98687925ee2,68.77,89.46,47.06,63.63,45.95,62.08
c08436fc-74e7-4b90-a7c9-01de639e92a1,f144862d-6b87-4b09-a777-ab5212e4a071,84c7c79d-1a0a-460b-85d1-14bd0ddea40a,67.77,78.96,67.83,83.01,44.19,82.06
6285da38-6e6e-4be1-a010-7c3a60befa4b,f144862d-6b87-4b09-a777-ab5212e4a071,3a399b4a-2048-4764-981f-84001d3c3515,53.51,81.64,56.2,67.66,54.82,80.3
f096a947-967c-46ce-90de-01bbe7308758,f144862d-6b87-4b09-a777-ab5212e4a071,be2eb566-d7f6-463f-ac6a-664a6ba70997,44.48,72.09,60.46,92.0,52.68,67.69
68bed2bd-6613-4732-aec8-ed2b7f226b3a,f144862d-6b87-4b09-a777-ab5212e4a071,0561f731-26d6-45aa-aa44-b46eec17afb4,66.94,81.31,58.18,69.96,41.32,59.56
105b5a08-e9d3-4783-9395-a64c358423d9,f144862d-6b87-4b09-a777-ab5212e4a071,5193c251-5baa-4e7f-9cd1-aec635346105,42.02,53.49,47.44,72.52,49.67,73.28
0c7ebe94-c9b9-437a-aaa8-be992e75df85,f144862d-6b87-4b09-a777-ab5212e4a071,3606646d-166a-4afe-9587-18d15520e7b7,50.13,79.06,57.74,74.72,60.1,99.01
97d700e7-fff4-461c-9c82-a65525cc630c,f144862d-6b87-4b09-a777-ab5212e4a071,a55c4c62-21a4-43af-ae39-70fb9c4190e6,49.19,67.66,59.58,86.66,49.3,69.26
3ad25aa8-6eef-4f49-83af-ffbcd3a0eaab,f144862d-6b87-4b09-a777-ab5212e4a071,24bce358-4971-4ba1-ab11-df5372f20284,49.3,60.75,46.32,74.1,42.3,76.02
473e5b5e-69a0-40c8-bfc1-c3859b601656,f144862d-6b87-4b09-a777-ab5212e4a071,b4fa50f5-a2f0-4e49-b66e-692b742ffa3f,44.79,60.39,46.61,62.1,62.56,96.5
887ae499-f0dd-47de-83d1-39d67138efb6,f144862d-6b87-4b09-a777-ab5212e4a071,0cb350a4-c5cc-4b6a-93bb-ab7dc73d0b20,53.63,74.51,49.73,76.44,56.27,78.47
99b2038a-79c2-411f-869b-dc0031152289,f144862d-6b87-4b09-a777-ab5212e4a071,e5e65c0c-8dde-4ce7-8758-f0983ba523a9,55.64,77.38,45.47,72.43,49.84,89.16
09f55474-4e19-4d03-a12a-a5b347b228ea,f144862d-6b87-4b09-a777-ab5212e4a071,4c9e789d-4e1c-4aca-b452-04019640c752,68.2,78.36,54.75,70.97,59.44,84.94
2030f7fa-526b-4d2d-949b-adedf88004e4,f144862d-6b87-4b09-a777-ab5212e4a071,19939723-b030-4964-b130-25b69bdd1560,62.69,86.24,59.8,81.96,45.59,74.09
f769b08f-382f-46a6-9e56-f57c432b58d2,f144862d-6b87-4b09-a777-ab5212e4a071,67b919de-c2ca-462e-be69-81ccf991db3d,43.24,71.32,53.03,74.44,40.25,77.55
0d3bd107-91d9-4f67-a1f5-5800188fcbfb,f144862d-6b87-4b09-a777-ab5212e4a071,ef29fd81-10d2-4ae7-8eb7-7f25456acb62,63.0,85.07,44.75,61.19,50.47,71.7
182ba941-5919-4e50-86f8-31b2fd2c0f5e,f144862d-6b87-4b09-a777-ab5212e4a071,786ce299-0fb7-4b8e-a2ec-0d1105fe4983,56.06,70.11,61.25,81.74,61.03,78.52
a811106d-e584-4a76-b933-5727b97fc517,f144862d-6b87-4b09-a777-ab5212e4a071,c8b4bdc2-a96a-444c-bc40-dc9ecdebb874,60.21,88.55,57.26,77.76,48.06,84.79
1c9385ad-3ddc-430d-8095-a02f256c0d37,983e9e01-23b5-43ab-80a9-4ef299d8390f,be56c06a-09fd-4a5b-8683-521acc602dea,46.7,72.5,55.83,75.45,66.33,100
9a2ba355-85bd-4936-bfff-6b0d1b29ee5d,983e9e01-23b5-43ab-80a9-4ef299d8390f,307d2995-2e8b-4f36-acf9-1108bacb66d6,54.79,83.91,49.5,79.07,68.96,99.8
5452ee96-195a-45ce-bec0-cc779f962d56,983e9e01-23b5-43ab-80a9-4ef299d8390f,11204d09-b544-4a3c-b832-6d44011301c4,50.13,72.17,48.0,79.27,45.75,67.76
28c19de5-02fa-4fa5-adac-addf37827423,983e9e01-23b5-43ab-80a9-4ef299d8390f,7d845716-f1f8-4320-92e5-1d36a22ae060,49.54,68.21,45.29,61.48,66.53,87.05
add2eb8e-1967-4136-af2e-889153cfd1e1,983e9e01-23b5-43ab-80a9-4ef299d8390f,51d21ab8-9161-4928-af13-e47c376723d0,50.75,72.44,63.45,83.3,42.69,77.79
294f11f0-0a4c-470e-8177-e698583963f4,983e9e01-23b5-43ab-80a9-4ef299d8390f,0b9b0bd4-bab9-4218-9b5d-51de6a063b95,43.76,67.09,40.4,59.42,59.7,94.61
987ee28b-6e8b-46b4-b324-49a6450d0b63,983e9e01-23b5-43ab-80a9-4ef299d8390f,4de3f57a-e63c-4fc0-a706-d632447db0ef,41.55,54.55,53.94,66.63,40.78,76.64
8c94d4b1-132a-4dc4-8982-30f4b0270340,983e9e01-23b5-43ab-80a9-4ef299d8390f,dc837e17-d910-41e2-ac68-c060ab0b81bf,40.28,65.38,47.06,66.75,45.18,79.26
9f73eb74-145d-43f7-abdb-1ec0b8e0ded8,983e9e01-23b5-43ab-80a9-4ef299d8390f,ae455b2e-b5bc-4771-838c-21bbf2e06c66,62.7,82.14,42.38,65.07,47.2,80.78
cb2a4ed5-69c9-4c2e-b6d6-539a593fcd82,983e9e01-23b5-43ab-80a9-4ef299d8390f,9eaf3e05-7471-4b36-8b40-b9f207158789,66.85,95.11,55.5,86.97,62.47,85.37
b36fe4b3-1456-479b-a940-5d87b1b9eeca,983e9e01-23b5-43ab-80a9-4ef299d8390f,e408df6c-ce36-4c8b-96e2-822efd61390f,63.66,88.46,48.37,79.03,67.13,90.54
cd417f39-bc12-4c04-91d4-97e633578ceb,983e9e01-23b5-43ab-80a9-4ef299d8390f,3eb15cc1-0168-4c44-8ba2-065faf0e3efb,54.37,77.22,43.96,71.71,42.33,69.1
81332665-2589-44b9-a0e5-868565a3e3e1,983e9e01-23b5-43ab-80a9-4ef299d8390f,fe6b6bdd-03f5-42bd-8f32-5b60ceab1e7c,46.53,66.58,42.34,67.61,44.56,68.88
88999f00-8121-4ccf-85ae-bc2a433070f9,983e9e01-23b5-43ab-80a9-4ef299d8390f,af9c5c78-0e3c-4f91-abfa-b1aa31f72175,59.07,83.61,64.83,96.06,51.43,82.68
4dc11d1d-452f-4b55-a15e-328a5acb943c,983e9e01-23b5-43ab-80a9-4ef299d8390f,da3c615e-be8c-42c4-bfa3-16f1f0b47fa6,51.25,73.44,63.11,85.36,64.25,85.29
67563de2-6da1-48da-9061-aab5505901ba,983e9e01-23b5-43ab-80a9-4ef299d8390f,e275a991-77da-4c7e-80cb-e8b07ff82c0a,58.11,76.07,57.29,72.65,68.86,100
02aa4e51-3034-4e6f-a255-215c5f4550e0,983e9e01-23b5-43ab-80a9-4ef299d8390f,2efe9d75-5d99-4a9d-94cd-96d4154c7461,68.44,91.51,68.52,97.2,53.99,72.2
fbe7e295-25e4-43c4-97b9-6c353fc9ceba,983e9e01-23b5-43ab-80a9-4ef299d8390f,2d86871e-5708-45df-a2d4-e3be89809e2f,46.32,75.07,40.41,74.45,47.81,79.68
a70a5b2b-e79c-4bcd-99b2-0feb534cea5f,983e9e01-23b5-43ab-80a9-4ef299d8390f,9c9b2001-7aa2-468c-a962-67548ea78482,64.91,78.4,53.14,76.72,44.01,67.98
01df2b5a-7e98-4569-a68a-2f108858d4d3,983e9e01-23b5-43ab-80a9-4ef299d8390f,3b5d9182-c41e-4891-9df9-552ad3cc7298,57.03,82.48,50.79,64.25,69.88,100
ab841c7e-063b-4762-a1e6-5883b3ab638b,983e9e01-23b5-43ab-80a9-4ef299d8390f,19718638-283c-436d-8c61-b920b8a7177a,67.62,97.47,40.75,56.95,48.82,84.05
227515c5-300f-49e4-a1bf-80ad071d11a3,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,83f8da67-a280-4ae1-9a4e-62280970aee4,69.33,94.55,61.52,73.69,65.08,98.62
7424519d-30e3-40af-8c76-23d9056226c0,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,ef3f149b-e0fb-46b6-b141-e1aef2ce3885,43.64,59.58,41.19,68.85,41.06,58.05
c26cf50e-5c67-4236-9996-4bce553f9df1,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,e18f30c4-c318-49bf-849f-ecbe9154af97,58.81,78.17,62.5,75.32,65.97,100
b2b5b1b2-6f59-490a-a70f-e191edf9366b,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,aaef808d-2614-4829-940d-6ddd9e72fd25,47.12,68.17,49.82,66.65,44.6,83.28
6b440768-f5c9-47f9-961f-5ea92be6c6b2,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,8ced8527-23bf-4233-a1c1-6eb66be98c00,66.96,95.39,67.96,95.61,51.5,84.03
390b85a1-2556-4090-9bcb-0e86d4f3c173,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,d92e33c8-57c0-4f93-adff-b435574d393d,57.96,84.74,61.12,80.63,64.2,90.41
0d6e962d-9a29-44a4-99c5-6f5301004704,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,06d2d38e-eedb-4c77-a4ab-0a805d7d6b36,56.91,74.13,52.7,77.97,43.28,78.4
fbdf833c-9648-4dbf-a57c-99b4fb81c8f5,0b887bf3-ecd3-4b5c-bb93-f7fe6e5ed673,75b8ee04-065f-4cc7-a793-9c674b4b3597,47.47,68.22,55.07,68.51,65.76,84.72
